Dataset,Algorithm,Number of classes,Train size,Test size,CV index,MCC,TS,Specificity,AUC,Accuracy,Precision,Recall,F1,TN,FP,FN,TP,Train time [s],Prediction time [s],Mixed
appendicitis,DT_Oblique-C,-1,-1,-1,7,0.0,0.0,1.0,0.5,0.8,0.64,0.8,0.7111111111111111,8,0,2,0,0.2525515556335449,-1,0.672
appendicitis,DT_Oblique-C,-1,-1,-1,8,0.2182178902359924,0.25,0.75,0.625,0.7,0.7523809523809524,0.7,0.72,6,2,1,1,0.3264672756195068,-1,0.6585299421308473
appendicitis,DT_Oblique-C,-1,-1,-1,9,0.375,0.3333333333333333,0.875,0.6875,0.8,0.8,0.8,0.8,7,1,1,1,0.3076181411743164,-1,0.74875
appendicitis,DT_Oblique-C,-1,-1,-1,10,-0.1666666666666666,0.0,0.875,0.4375,0.7,0.6222222222222222,0.7,0.6588235294117648,7,1,2,0,0.3159825801849365,-1,0.5827777777777777
appendicitis,EACH-C,-1,-1,-1,1,0.0,0.1666666666666666,0.6666666666666666,0.5,0.5833333333333334,0.625,0.5833333333333334,0.6008403361344539,6,3,2,1,0.2077760696411132,-1,0.5354166666666667
appendicitis,EACH-C,-1,-1,-1,2,0.4303314829119352,0.3333333333333333,0.5555555555555556,0.7777777777777778,0.6363636363636364,0.8787878787878788,0.6363636363636364,0.6753246753246753,5,4,0,2,0.3080368041992187,-1,0.6765670791961018
appendicitis,EACH-C,-1,-1,-1,3,0.4303314829119352,0.3333333333333333,0.5555555555555556,0.7777777777777778,0.6363636363636364,0.8787878787878788,0.6363636363636364,0.6753246753246753,5,4,0,2,0.2586863040924072,-1,0.6765670791961018
appendicitis,EACH-C,-1,-1,-1,4,0.4303314829119352,0.3333333333333333,0.5555555555555556,0.7777777777777778,0.6363636363636364,0.8787878787878788,0.6363636363636364,0.6753246753246753,5,4,0,2,0.2640495300292969,-1,0.6765670791961018
appendicitis,EACH-C,-1,-1,-1,5,0.240562612162344,0.25,0.7777777777777778,0.638888888888889,0.7272727272727273,0.7765151515151515,0.7272727272727273,0.746524064171123,7,2,1,1,0.3115394115447998,-1,0.6814094437394304
appendicitis,EACH-C,-1,-1,-1,6,0.3273268353539886,0.2857142857142857,0.375,0.6875,0.5,0.8571428571428571,0.5,0.5252525252525253,3,5,0,2,0.2799024581909179,-1,0.5592234846248423
appendicitis,EACH-C,-1,-1,-1,7,0.0,0.1666666666666666,0.5,0.5,0.5,0.68,0.5,0.5494505494505495,4,4,1,1,0.2208645343780517,-1,0.48400000000000004
appendicitis,EACH-C,-1,-1,-1,8,0.5,0.4,0.625,0.8125,0.7,0.8800000000000001,0.7,0.7296703296703297,5,3,0,2,0.3108508586883545,-1,0.729
appendicitis,EACH-C,-1,-1,-1,9,0.5,0.4,0.625,0.8125,0.7,0.8800000000000001,0.7,0.7296703296703297,5,3,0,2,0.2919754981994629,-1,0.729
appendicitis,EACH-C,-1,-1,-1,10,-0.1020620726159657,0.1428571428571428,0.375,0.4375,0.4,0.6333333333333333,0.4,0.45,3,5,1,1,0.2963275909423828,-1,0.3965635630358684
appendicitis,GPR,-1,-1,-1,1,0.0,0.0,1.0,0.5,0.75,0.5625,0.75,0.6428571428571428,9,0,3,0,3.990109205245972,-1,0.640625
appendicitis,GPR,-1,-1,-1,2,0.769800358919501,0.6666666666666666,0.8888888888888888,0.9444444444444444,0.9090909090909092,0.9393939393939394,0.9090909090909092,0.9155080213903743,8,1,0,2,3.831943988800049,-1,0.9132374926934499
appendicitis,GPR,-1,-1,-1,3,0.769800358919501,0.6666666666666666,0.8888888888888888,0.9444444444444444,0.9090909090909092,0.9393939393939394,0.9090909090909092,0.9155080213903743,8,1,0,2,4.004143953323364,-1,0.9132374926934499
appendicitis,GPR,-1,-1,-1,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,0,0,2,4.256942272186279,-1,1.0
appendicitis,GPR,-1,-1,-1,5,0.6708203932499369,0.5,1.0,0.75,0.9090909090909092,0.918181818181818,0.9090909090909092,0.8963317384370018,9,0,1,1,4.021510362625122,-1,0.8544501105715878
appendicitis,GPR,-1,-1,-1,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,0,0,2,3.923194646835327,-1,1.0
appendicitis,GPR,-1,-1,-1,7,0.0,0.0,1.0,0.5,0.8,0.64,0.8,0.7111111111111111,8,0,2,0,4.2351393699646,-1,0.672
appendicitis,GPR,-1,-1,-1,8,0.375,0.3333333333333333,0.875,0.6875,0.8,0.8,0.8,0.8,7,1,1,1,4.947270631790161,-1,0.74875
appendicitis,GPR,-1,-1,-1,9,0.6666666666666666,0.5,1.0,0.75,0.9,0.9111111111111112,0.9,0.8862745098039216,8,0,1,1,4.508759021759033,-1,0.8488888888888889
appendicitis,GPR,-1,-1,-1,10,0.0,0.0,1.0,0.5,0.8,0.64,0.8,0.7111111111111111,8,0,2,0,4.186892986297607,-1,0.672
appendicitis,Hider-C,-1,-1,-1,1,0.2581988897471611,0.25,0.8888888888888888,0.611111111111111,0.75,0.725,0.75,0.7315789473684212,8,1,2,1,1.52014422416687,-1,0.6894377222651359
appendicitis,Hider-C,-1,-1,-1,2,0.769800358919501,0.6666666666666666,0.8888888888888888,0.9444444444444444,0.9090909090909092,0.9393939393939394,0.9090909090909092,0.9155080213903743,8,1,0,2,1.419724464416504,-1,0.9132374926934499
appendicitis,Hider-C,-1,-1,-1,3,0.769800358919501,0.6666666666666666,0.8888888888888888,0.9444444444444444,0.9090909090909092,0.9393939393939394,0.9090909090909092,0.9155080213903743,8,1,0,2,2.0479297637939453,-1,0.9132374926934499
appendicitis,Hider-C,-1,-1,-1,4,0.6708203932499369,0.5,1.0,0.75,0.9090909090909092,0.918181818181818,0.9090909090909092,0.8963317384370018,9,0,1,1,1.7482106685638428,-1,0.8544501105715878
appendicitis,Hider-C,-1,-1,-1,5,0.6708203932499369,0.5,1.0,0.75,0.9090909090909092,0.918181818181818,0.9090909090909092,0.8963317384370018,9,0,1,1,1.7329614162445068,-1,0.8544501105715878
appendicitis,Hider-C,-1,-1,-1,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,0,0,2,1.564713716506958,-1,1.0
appendicitis,Hider-C,-1,-1,-1,7,0.0,0.0,1.0,0.5,0.8,0.64,0.8,0.7111111111111111,8,0,2,0,1.882483959197998,-1,0.672
appendicitis,Hider-C,-1,-1,-1,8,0.375,0.3333333333333333,0.875,0.6875,0.8,0.8,0.8,0.8,7,1,1,1,1.675238847732544,-1,0.74875
appendicitis,Hider-C,-1,-1,-1,9,0.6666666666666666,0.5,1.0,0.75,0.9,0.9111111111111112,0.9,0.8862745098039216,8,0,1,1,1.5955967903137207,-1,0.8488888888888889
appendicitis,Hider-C,-1,-1,-1,10,0.0,0.0,1.0,0.5,0.8,0.64,0.8,0.7111111111111111,8,0,2,0,1.3478333950042725,-1,0.672
appendicitis,NSLV-C,-1,-1,-1,1,0.0,0.0,1.0,0.5,0.75,0.5625,0.75,0.6428571428571428,9,0,3,0,0.7222111225128174,-1,0.640625
appendicitis,NSLV-C,-1,-1,-1,2,0.6236095644623235,0.5,0.7777777777777778,0.8888888888888888,0.8181818181818182,0.9090909090909092,0.8181818181818182,0.8371212121212122,7,2,0,2,0.926400661468506,-1,0.8321905792332173
appendicitis,NSLV-C,-1,-1,-1,3,0.3888888888888889,0.3333333333333333,0.8888888888888888,0.6944444444444444,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,8,1,1,1,1.2623350620269775,-1,0.7631313131313131
appendicitis,NSLV-C,-1,-1,-1,4,0.769800358919501,0.6666666666666666,0.8888888888888888,0.9444444444444444,0.9090909090909092,0.9393939393939394,0.9090909090909092,0.9155080213903743,8,1,0,2,1.1164045333862305,-1,0.9132374926934499
appendicitis,NSLV-C,-1,-1,-1,5,0.6708203932499369,0.5,1.0,0.75,0.9090909090909092,0.918181818181818,0.9090909090909092,0.8963317384370018,9,0,1,1,1.0395851135253906,-1,0.8544501105715878
appendicitis,NSLV-C,-1,-1,-1,6,0.6666666666666666,0.5,1.0,0.75,0.9,0.9111111111111112,0.9,0.8862745098039216,8,0,1,1,1.0278067588806152,-1,0.8488888888888889
appendicitis,NSLV-C,-1,-1,-1,7,0.0,0.0,1.0,0.5,0.8,0.64,0.8,0.7111111111111111,8,0,2,0,0.8203146457672119,-1,0.672
appendicitis,NSLV-C,-1,-1,-1,8,0.375,0.3333333333333333,0.875,0.6875,0.8,0.8,0.8,0.8,7,1,1,1,1.3941302299499512,-1,0.74875
appendicitis,NSLV-C,-1,-1,-1,9,0.6666666666666666,0.5,1.0,0.75,0.9,0.9111111111111112,0.9,0.8862745098039216,8,0,1,1,1.3460562229156494,-1,0.8488888888888889
appendicitis,NSLV-C,-1,-1,-1,10,0.0,0.0,1.0,0.5,0.8,0.64,0.8,0.7111111111111111,8,0,2,0,0.8442275524139404,-1,0.672
appendicitis,OCEC-C,-1,-1,-1,1,0.2581988897471611,0.25,0.8888888888888888,0.611111111111111,0.75,0.725,0.75,0.7315789473684212,8,1,2,1,0.4864706993103027,-1,0.6894377222651359
appendicitis,OCEC-C,-1,-1,-1,2,0.6236095644623235,0.5,0.7777777777777778,0.8888888888888888,0.8181818181818182,0.9090909090909092,0.8181818181818182,0.8371212121212122,7,2,0,2,0.419966459274292,-1,0.8321905792332173
appendicitis,OCEC-C,-1,-1,-1,3,0.769800358919501,0.6666666666666666,0.8888888888888888,0.9444444444444444,0.9090909090909092,0.9393939393939394,0.9090909090909092,0.9155080213903743,8,1,0,2,0.4355735778808594,-1,0.9132374926934499
appendicitis,OCEC-C,-1,-1,-1,4,0.6236095644623235,0.5,0.7777777777777778,0.8888888888888888,0.8181818181818182,0.9090909090909092,0.8181818181818182,0.8371212121212122,7,2,0,2,0.4852397441864013,-1,0.8321905792332173
appendicitis,OCEC-C,-1,-1,-1,5,0.1336306209562122,0.2,0.6666666666666666,0.5833333333333334,0.6363636363636364,0.7467532467532467,0.6363636363636364,0.6742424242424243,6,3,1,1,0.4650495052337646,-1,0.6023525267188063
appendicitis,OCEC-C,-1,-1,-1,6,0.7637626158259734,0.6666666666666666,0.875,0.9375,0.9,0.9333333333333332,0.9,0.9066666666666666,7,1,0,2,0.4779794216156006,-1,0.9048547974579653
appendicitis,OCEC-C,-1,-1,-1,7,0.7637626158259734,0.6666666666666666,0.875,0.9375,0.9,0.9333333333333332,0.9,0.9066666666666666,7,1,0,2,0.4452297687530517,-1,0.9048547974579653
appendicitis,OCEC-C,-1,-1,-1,8,0.0,0.0,1.0,0.5,0.8,0.64,0.8,0.7111111111111111,8,0,2,0,0.4054653644561767,-1,0.672
appendicitis,OCEC-C,-1,-1,-1,9,0.6666666666666666,0.5,1.0,0.75,0.9,0.9111111111111112,0.9,0.8862745098039216,8,0,1,1,0.4827926158905029,-1,0.8488888888888889
appendicitis,OCEC-C,-1,-1,-1,10,0.0,0.0,1.0,0.5,0.8,0.64,0.8,0.7111111111111111,8,0,2,0,0.4439244270324707,-1,0.672
appendicitis,OIGA-C,-1,-1,-1,1,0.0,0.0,1.0,0.5,0.75,0.5625,0.75,0.6428571428571428,9,0,3,0,2.4955523014068604,-1,0.640625
appendicitis,OIGA-C,-1,-1,-1,2,0.3888888888888889,0.3333333333333333,0.8888888888888888,0.6944444444444444,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,8,1,1,1,2.838181257247925,-1,0.7631313131313131
appendicitis,OIGA-C,-1,-1,-1,3,0.6708203932499369,0.5,1.0,0.75,0.9090909090909092,0.918181818181818,0.9090909090909092,0.8963317384370018,9,0,1,1,2.697217464447021,-1,0.8544501105715878
appendicitis,OIGA-C,-1,-1,-1,4,0.6708203932499369,0.5,1.0,0.75,0.9090909090909092,0.918181818181818,0.9090909090909092,0.8963317384370018,9,0,1,1,2.659695863723755,-1,0.8544501105715878
appendicitis,OIGA-C,-1,-1,-1,5,0.6708203932499369,0.5,1.0,0.75,0.9090909090909092,0.918181818181818,0.9090909090909092,0.8963317384370018,9,0,1,1,2.442938327789306,-1,0.8544501105715878
appendicitis,OIGA-C,-1,-1,-1,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,0,0,2,2.4164133071899414,-1,1.0
appendicitis,OIGA-C,-1,-1,-1,7,0.0,0.0,1.0,0.5,0.8,0.64,0.8,0.7111111111111111,8,0,2,0,2.66081976890564,-1,0.672
appendicitis,OIGA-C,-1,-1,-1,8,0.6666666666666666,0.5,1.0,0.75,0.9,0.9111111111111112,0.9,0.8862745098039216,8,0,1,1,2.6052303314208984,-1,0.8488888888888889
appendicitis,OIGA-C,-1,-1,-1,9,0.6666666666666666,0.5,1.0,0.75,0.9,0.9111111111111112,0.9,0.8862745098039216,8,0,1,1,2.9343297481536865,-1,0.8488888888888889
appendicitis,OIGA-C,-1,-1,-1,10,0.0,0.0,1.0,0.5,0.8,0.64,0.8,0.7111111111111111,8,0,2,0,2.792591094970703,-1,0.672
appendicitis,PGIRLA-C,-1,-1,-1,1,0.5222329678670935,0.3333333333333333,1.0,0.6666666666666666,0.8333333333333334,0.8636363636363636,0.8333333333333334,0.7999999999999999,9,0,2,1,1.031569004058838,-1,0.7776267999085062
appendicitis,PGIRLA-C,-1,-1,-1,2,0.240562612162344,0.25,0.7777777777777778,0.638888888888889,0.7272727272727273,0.7765151515151515,0.7272727272727273,0.746524064171123,7,2,1,1,0.9687085151672364,-1,0.6814094437394304
appendicitis,PGIRLA-C,-1,-1,-1,3,0.769800358919501,0.6666666666666666,0.8888888888888888,0.9444444444444444,0.9090909090909092,0.9393939393939394,0.9090909090909092,0.9155080213903743,8,1,0,2,1.095799207687378,-1,0.9132374926934499
appendicitis,PGIRLA-C,-1,-1,-1,4,0.6708203932499369,0.5,1.0,0.75,0.9090909090909092,0.918181818181818,0.9090909090909092,0.8963317384370018,9,0,1,1,1.039820432662964,-1,0.8544501105715878
appendicitis,PGIRLA-C,-1,-1,-1,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,0,0,2,1.0353775024414062,-1,1.0
appendicitis,PGIRLA-C,-1,-1,-1,6,0.6666666666666666,0.5,1.0,0.75,0.9,0.9111111111111112,0.9,0.8862745098039216,8,0,1,1,1.0428645610809326,-1,0.8488888888888889
appendicitis,PGIRLA-C,-1,-1,-1,7,0.0,0.0,1.0,0.5,0.8,0.64,0.8,0.7111111111111111,8,0,2,0,1.0418858528137207,-1,0.672
appendicitis,PGIRLA-C,-1,-1,-1,8,0.6666666666666666,0.5,1.0,0.75,0.9,0.9111111111111112,0.9,0.8862745098039216,8,0,1,1,1.065779447555542,-1,0.8488888888888889
appendicitis,PGIRLA-C,-1,-1,-1,9,0.0,0.0,1.0,0.5,0.8,0.64,0.8,0.7111111111111111,8,0,2,0,1.094181776046753,-1,0.672
appendicitis,PGIRLA-C,-1,-1,-1,10,0.0,0.0,1.0,0.5,0.8,0.64,0.8,0.7111111111111111,8,0,2,0,1.0557823181152344,-1,0.672
appendicitis,Ripper-C,-1,-1,-1,1,0.408248290463863,0.375,0.4444444444444444,0.7222222222222222,0.5833333333333334,0.84375,0.5833333333333334,0.5979020979020978,4,5,0,3,0.3536262512207031,-1,0.6223221367454154
appendicitis,Ripper-C,-1,-1,-1,2,0.6236095644623235,0.5,0.7777777777777778,0.8888888888888888,0.8181818181818182,0.9090909090909092,0.8181818181818182,0.8371212121212122,7,2,0,2,0.3605399131774902,-1,0.8321905792332173
appendicitis,Ripper-C,-1,-1,-1,3,0.6236095644623235,0.5,0.7777777777777778,0.8888888888888888,0.8181818181818182,0.9090909090909092,0.8181818181818182,0.8371212121212122,7,2,0,2,0.3263249397277832,-1,0.8321905792332173
appendicitis,Ripper-C,-1,-1,-1,4,0.6236095644623235,0.5,0.7777777777777778,0.8888888888888888,0.8181818181818182,0.9090909090909092,0.8181818181818182,0.8371212121212122,7,2,0,2,0.3812267780303955,-1,0.8321905792332173
appendicitis,Ripper-C,-1,-1,-1,5,0.3888888888888889,0.3333333333333333,0.8888888888888888,0.6944444444444444,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,8,1,1,1,0.3390111923217773,-1,0.7631313131313131
appendicitis,Ripper-C,-1,-1,-1,6,0.7637626158259734,0.6666666666666666,0.875,0.9375,0.9,0.9333333333333332,0.9,0.9066666666666666,7,1,0,2,0.3676638603210449,-1,0.9048547974579653
appendicitis,Ripper-C,-1,-1,-1,7,0.375,0.3333333333333333,0.875,0.6875,0.8,0.8,0.8,0.8,7,1,1,1,0.3616011142730713,-1,0.74875
appendicitis,Ripper-C,-1,-1,-1,8,0.6666666666666666,0.5,1.0,0.75,0.9,0.9111111111111112,0.9,0.8862745098039216,8,0,1,1,0.3110404014587402,-1,0.8488888888888889
appendicitis,Ripper-C,-1,-1,-1,9,0.7637626158259734,0.6666666666666666,0.875,0.9375,0.9,0.9333333333333332,0.9,0.9066666666666666,7,1,0,2,0.3216776847839355,-1,0.9048547974579653
appendicitis,Ripper-C,-1,-1,-1,10,-0.1666666666666666,0.0,0.875,0.4375,0.7,0.6222222222222222,0.7,0.6588235294117648,7,1,2,0,0.3335950374603271,-1,0.5827777777777777
appendicitis,SLAVE2-C,-1,-1,-1,1,-0.1740776559556978,0.0,0.8888888888888888,0.4444444444444444,0.6666666666666666,0.5454545454545455,0.6666666666666666,0.6,8,1,3,0,1.418748378753662,-1,0.5630132889193868
appendicitis,SLAVE2-C,-1,-1,-1,2,0.6236095644623235,0.5,0.7777777777777778,0.8888888888888888,0.8181818181818182,0.9090909090909092,0.8181818181818182,0.8371212121212122,7,2,0,2,1.5971202850341797,-1,0.8321905792332173
appendicitis,SLAVE2-C,-1,-1,-1,3,0.3888888888888889,0.3333333333333333,0.8888888888888888,0.6944444444444444,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,8,1,1,1,1.9600954055786133,-1,0.7631313131313131
appendicitis,SLAVE2-C,-1,-1,-1,4,0.769800358919501,0.6666666666666666,0.8888888888888888,0.9444444444444444,0.9090909090909092,0.9393939393939394,0.9090909090909092,0.9155080213903743,8,1,0,2,1.8250985145568848,-1,0.9132374926934499
appendicitis,SLAVE2-C,-1,-1,-1,5,0.6708203932499369,0.5,1.0,0.75,0.9090909090909092,0.918181818181818,0.9090909090909092,0.8963317384370018,9,0,1,1,1.506683111190796,-1,0.8544501105715878
appendicitis,SLAVE2-C,-1,-1,-1,6,0.6666666666666666,0.5,1.0,0.75,0.9,0.9111111111111112,0.9,0.8862745098039216,8,0,1,1,1.6924657821655271,-1,0.8488888888888889
appendicitis,SLAVE2-C,-1,-1,-1,7,0.0,0.0,1.0,0.5,0.8,0.64,0.8,0.7111111111111111,8,0,2,0,1.9787521362304688,-1,0.672
appendicitis,SLAVE2-C,-1,-1,-1,8,0.6666666666666666,0.5,1.0,0.75,0.9,0.9111111111111112,0.9,0.8862745098039216,8,0,1,1,1.6293017864227295,-1,0.8488888888888889
appendicitis,SLAVE2-C,-1,-1,-1,9,0.6666666666666666,0.5,1.0,0.75,0.9,0.9111111111111112,0.9,0.8862745098039216,8,0,1,1,1.72371244430542,-1,0.8488888888888889
appendicitis,SLAVE2-C,-1,-1,-1,10,0.0,0.0,1.0,0.5,0.8,0.64,0.8,0.7111111111111111,8,0,2,0,1.581937313079834,-1,0.672
appendicitis,SLAVEv0-C,-1,-1,-1,1,-0.1740776559556978,0.0,0.8888888888888888,0.4444444444444444,0.6666666666666666,0.5454545454545455,0.6666666666666666,0.6,8,1,3,0,1.135541915893555,-1,0.5630132889193868
appendicitis,SLAVEv0-C,-1,-1,-1,2,0.769800358919501,0.6666666666666666,0.8888888888888888,0.9444444444444444,0.9090909090909092,0.9393939393939394,0.9090909090909092,0.9155080213903743,8,1,0,2,1.4299733638763428,-1,0.9132374926934499
appendicitis,SLAVEv0-C,-1,-1,-1,3,0.3888888888888889,0.3333333333333333,0.8888888888888888,0.6944444444444444,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,8,1,1,1,1.6419124603271484,-1,0.7631313131313131
appendicitis,SLAVEv0-C,-1,-1,-1,4,0.769800358919501,0.6666666666666666,0.8888888888888888,0.9444444444444444,0.9090909090909092,0.9393939393939394,0.9090909090909092,0.9155080213903743,8,1,0,2,1.60135817527771,-1,0.9132374926934499
appendicitis,SLAVEv0-C,-1,-1,-1,5,0.6708203932499369,0.5,1.0,0.75,0.9090909090909092,0.918181818181818,0.9090909090909092,0.8963317384370018,9,0,1,1,1.2075200080871582,-1,0.8544501105715878
appendicitis,SLAVEv0-C,-1,-1,-1,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,0,0,2,1.4572317600250244,-1,1.0
appendicitis,SLAVEv0-C,-1,-1,-1,7,0.0,0.0,1.0,0.5,0.8,0.64,0.8,0.7111111111111111,8,0,2,0,1.537261724472046,-1,0.672
appendicitis,SLAVEv0-C,-1,-1,-1,8,0.6666666666666666,0.5,1.0,0.75,0.9,0.9111111111111112,0.9,0.8862745098039216,8,0,1,1,1.5017139911651611,-1,0.8488888888888889
appendicitis,SLAVEv0-C,-1,-1,-1,9,0.6666666666666666,0.5,1.0,0.75,0.9,0.9111111111111112,0.9,0.8862745098039216,8,0,1,1,1.2500512599945068,-1,0.8488888888888889
appendicitis,SLAVEv0-C,-1,-1,-1,10,0.0,0.0,1.0,0.5,0.8,0.64,0.8,0.7111111111111111,8,0,2,0,1.4560041427612305,-1,0.672
breast_int_wmv2,1R-C,-1,-1,-1,1,0.0,0.0,1.0,0.5,0.6896551724137931,0.4756242568370987,0.6896551724137931,0.5629838142153413,20,0,9,0,0.3052916526794433,-1,0.6030915576694412
breast_int_wmv2,1R-C,-1,-1,-1,2,0.0,0.0,1.0,0.5,0.7142857142857143,0.5102040816326531,0.7142857142857143,0.5952380952380951,20,0,8,0,0.2952344417572021,-1,0.6183673469387755
breast_int_wmv2,1R-C,-1,-1,-1,3,0.0,0.0,1.0,0.5,0.7142857142857143,0.5102040816326531,0.7142857142857143,0.5952380952380951,20,0,8,0,0.331035852432251,-1,0.6183673469387755
breast_int_wmv2,1R-C,-1,-1,-1,4,0.0,0.0,1.0,0.5,0.7142857142857143,0.5102040816326531,0.7142857142857143,0.5952380952380951,20,0,8,0,0.3819081783294678,-1,0.6183673469387755
breast_int_wmv2,1R-C,-1,-1,-1,5,0.0,0.0,1.0,0.5,0.7142857142857143,0.5102040816326531,0.7142857142857143,0.5952380952380951,20,0,8,0,0.348503828048706,-1,0.6183673469387755
breast_int_wmv2,1R-C,-1,-1,-1,6,0.0,0.0,1.0,0.5,0.7142857142857143,0.5102040816326531,0.7142857142857143,0.5952380952380951,20,0,8,0,0.3568024635314941,-1,0.6183673469387755
breast_int_wmv2,1R-C,-1,-1,-1,7,0.0,0.0,1.0,0.5,0.7037037037037037,0.49519890260631,0.7037037037037037,0.5813204508856683,19,0,8,0,0.3161990642547607,-1,0.6117969821673526
breast_int_wmv2,1R-C,-1,-1,-1,8,0.0,0.0,1.0,0.5,0.7037037037037037,0.49519890260631,0.7037037037037037,0.5813204508856683,19,0,8,0,0.336944580078125,-1,0.6117969821673526
breast_int_wmv2,1R-C,-1,-1,-1,9,0.0,0.0,1.0,0.5,0.7037037037037037,0.49519890260631,0.7037037037037037,0.5813204508856683,19,0,8,0,0.3125429153442383,-1,0.6117969821673526
breast_int_wmv2,1R-C,-1,-1,-1,10,0.0,0.0,1.0,0.5,0.7037037037037037,0.49519890260631,0.7037037037037037,0.5813204508856683,19,0,8,0,0.3976473808288574,-1,0.6117969821673526
breast_int_wmv2,C45-C,-1,-1,-1,1,0.1639783183499845,0.1818181818181818,0.9,0.5611111111111111,0.6896551724137931,0.6517241379310345,0.6896551724137931,0.6472148541114058,18,2,7,2,0.3209097385406494,-1,0.6334288009749705
breast_int_wmv2,C45-C,-1,-1,-1,2,-0.0322748612183951,0.0909090909090909,0.85,0.4875,0.6428571428571429,0.5773809523809524,0.6428571428571429,0.5995670995670995,17,3,7,1,0.2796268463134765,-1,0.5695767331295565
breast_int_wmv2,C45-C,-1,-1,-1,3,0.1315587028960544,0.1111111111111111,0.95,0.5375,0.7142857142857143,0.6648351648351648,0.7142857142857143,0.6472049689440995,19,1,7,1,0.2836978435516357,-1,0.6414268362437038
breast_int_wmv2,C45-C,-1,-1,-1,4,0.1936491673103708,0.2,0.9,0.575,0.7142857142857143,0.6785714285714286,0.7142857142857143,0.6796536796536797,18,2,6,2,0.3350274562835693,-1,0.6539681726512327
breast_int_wmv2,C45-C,-1,-1,-1,5,0.5477225575051661,0.375,1.0,0.6875,0.8214285714285714,0.8571428571428571,0.8214285714285714,0.7907647907647908,20,0,5,3,0.348503828048706,-1,0.7782789850181153
breast_int_wmv2,C45-C,-1,-1,-1,6,-0.137620470640795,0.0769230769230769,0.75,0.4375,0.5714285714285714,0.5346320346320346,0.5714285714285714,0.5510204081632654,15,5,7,1,0.2822542190551758,-1,0.5028862924852762
breast_int_wmv2,C45-C,-1,-1,-1,7,0.4358898943540673,0.25,1.0,0.625,0.7777777777777778,0.831111111111111,0.7777777777777778,0.7262626262626263,19,0,6,2,0.3318219184875488,-1,0.7286278280510367
breast_int_wmv2,C45-C,-1,-1,-1,8,0.3022352624134944,0.125,1.0,0.5625,0.7407407407407407,0.8105413105413105,0.7407407407407407,0.6600823045267489,19,0,7,1,0.3056657314300537,-1,0.6817962360551476
breast_int_wmv2,C45-C,-1,-1,-1,9,0.3170777152559948,0.3,0.8947368421052632,0.6348684210526316,0.7407407407407407,0.7215488215488215,0.7407407407407407,0.7203113056771594,17,2,5,3,0.2964951992034912,-1,0.6945361026687008
breast_int_wmv2,C45-C,-1,-1,-1,10,0.6426845869171515,0.5,1.0,0.75,0.8518518518518519,0.8776167471819646,0.8518518518518519,0.8342151675485008,19,0,4,4,0.3663668632507324,-1,0.8195335852234743
breast_int_wmv2,C45Rules-C,-1,-1,-1,1,0.2530240384255299,0.3076923076923077,0.8,0.6222222222222222,0.6896551724137931,0.680623973727422,0.6896551724137931,0.684312076386484,16,4,5,4,0.5407264232635498,-1,0.6526594121019005
breast_int_wmv2,C45Rules-C,-1,-1,-1,2,0.3006232385408722,0.3571428571428571,0.7,0.6625,0.6785714285714286,0.7181054239877769,0.6785714285714286,0.6909164803901645,14,6,3,5,0.4844565391540527,-1,0.6579007188407182
breast_int_wmv2,C45Rules-C,-1,-1,-1,3,0.055048188256318,0.1666666666666666,0.8,0.525,0.6428571428571429,0.6147186147186148,0.6428571428571429,0.6258503401360545,16,4,6,2,0.5167574882507324,-1,0.5845597687201752
breast_int_wmv2,C45Rules-C,-1,-1,-1,4,0.3535533905932737,0.3846153846153846,0.75,0.6875,0.7142857142857143,0.7380952380952381,0.7142857142857143,0.722639933166249,15,5,3,5,0.5244908332824707,-1,0.6911895742915685
breast_int_wmv2,C45Rules-C,-1,-1,-1,5,0.3623286509262706,0.4,0.65,0.7,0.6785714285714286,0.750915750915751,0.6785714285714286,0.6938775510204083,13,7,2,6,0.6993021965026855,-1,0.6713765058063867
breast_int_wmv2,C45Rules-C,-1,-1,-1,6,0.2418254167033372,0.3076923076923077,0.75,0.625,0.6785714285714286,0.6908939014202173,0.6785714285714286,0.6839043309631545,15,5,4,4,0.5075442790985107,-1,0.6448502516204635
breast_int_wmv2,C45Rules-C,-1,-1,-1,7,0.5415533908932432,0.5,0.8947368421052632,0.7598684210526316,0.8148148148148148,0.8097883597883597,0.8148148148148148,0.8110161443494777,17,2,3,5,0.5080776214599609,-1,0.788412604103281
